student_id,student_name,student_sex,student_dob,Course_Title,course_id,billing_amount,admission_type,date_of_enrollment,test_results
3766,Robert Knight,Male,1944-12-16,Chronically Ill in an Emergency: Why Mental Health Matters,3766,45324.3496381534,regular,2020-02-25,Placed
3767,Sarah Burton,Male,1967-12-13,High Level Biocontainment for Healthcare Facilities,3767,38251.780080229,financial_aid,2022-08-15,Placed
3768,Amber Matthews,Female,1943-06-14,Social Determinants of Health: Health Care Systems,3768,26962.2882205353,financial_aid,2019-12-08,Ongoing
3769,Dawn Davis,Male,1942-09-23,"Tobacco & Nicotine: Public Health, Science, Policy, and Law",3769,19925.4414556683,regular,2020-01-31,Placed
3770,Donald Campbell,Female,1932-05-05,Health Care and Promotion for Infants and Toddlers,3770,12532.3125443719,regular,2023-04-04,Placed
3771,Claudia Sanders,Female,2002-04-01,Quality Improvement for Population Health,3771,3411.6073048932,financial_aid,2019-01-11,Ongoing
3772,Amy Alvarez,Female,1937-11-06,Let's talk about it: A Health and Immigration Teach Out,3772,36237.9365600612,financial_aid,2023-08-20,Ongoing
3773,Thomas Jacobs,Male,1962-05-27,Social Determinants of Health: Vulnerable Populations,3773,20416.7429677943,financial_aid,2023-03-27,Unplaced
3774,Tom Gallagher,Male,1974-08-12,Advancing Health Equity: A Guide to Reducing Bias in Healthcare,3774,12704.5781057258,financial_aid,2019-05-09,Unplaced
3775,Amber Olson,Female,1975-05-11,Causes of Racial Inequity in Healthcare,3775,14186.4944853309,financial_aid,2022-10-27,Ongoing
3776,Diamond Garcia,Female,1938-07-10, HEALTHY URBAN SYSTEMS - PART 1,3776,23041.2387512572,regular,2020-10-29,Placed
3777,Mrs. Kelly Berry DVM,Female,1990-05-20,Assessing Health Program Delivery,3777,12257.2824964839,regular,2020-06-18,Ongoing
3778,Kenneth Harrison,Female,1942-04-20,Global Health Program Equity and Quality: Plan and Manage,3778,33724.9363826165,financial_aid,2019-11-23,Unplaced
3779,Emily Spence,Male,1990-10-20,Social Determinants of Health: Planetary Health,3779,36207.4085074015,regular,2021-04-13,Placed
3780,Louis Martinez,Female,1971-05-20,Understanding the U.S. Healthcare Landscape,3780,1540.86885627902,financial_aid,2020-04-27,Placed
3781,William Snyder,Male,1934-02-26,"Healthy Urban systems Part 2 : Theories, models and tools ",3781,3278.53845376364,regular,2020-01-06,Ongoing
3783,Rachel Thomas,Male,1973-11-09,Ebola: Essential Knowledge for Health Professionals,3783,1892.967583434,financial_aid,2023-07-04,Placed
3784,John Mullins,Female,1988-07-21,idea 2 IMPACT: An Introduction to Translating Assistive Health Technologies and Other Products,3784,7051.33164339409,financial_aid,2021-04-01,Unplaced
3785,Kevin Mack,Male,1978-07-28,Social Determinants of Health: Methodological Opportunities,3785,42573.0171911263,financial_aid,2022-03-20,Placed
3786,Michael Shaw,Female,1984-10-17,Strengthening territorial response for better health,3786,12656.4696034557,regular,2021-12-12,Ongoing
3787,Terry Turner,Male,1984-10-16,CVS Health Call Center Customer Service Professional Certificate,3787,40753.3413048842,regular,2023-04-22,Unplaced
3788,Tyler Rivera,Female,1961-04-19,Professionalism in Allied Health,3788,38405.2173961076,financial_aid,2023-05-12,Ongoing
3789,Susan Salinas,Male,1952-06-24,Fundamentals of Machine Learning for Healthcare,3789,48338.5331208753,regular,2020-05-25,Ongoing
3790,Amy Knight,Female,1961-09-30,CVS Health Retail Customer Service Professional Certificate,3790,12863.3139474836,financial_aid,2023-04-12,Unplaced
3791,Jimmy Wilson,Female,1965-03-29,Evaluations of AI Applications in Healthcare,3791,19322.9975214437,financial_aid,2023-08-04,Placed
3792,Meagan Johnson,Female,1964-11-21,Cybersecurity in Healthcare (Hospitals & Care Centres),3792,22293.3387936004,financial_aid,2022-01-15,Unplaced
3793,Richard Thomas,Female,1991-08-25,Healthcare Analytics Essentials ,3793,6340.0895254002,financial_aid,2021-11-12,Placed
3794,John Wood,Male,1955-07-13,Social Policy for Social Services & Health Practitioners  Specialization,3794,38190.5568969029,financial_aid,2022-09-02,Unplaced
3795,Christopher Reese,Male,1961-07-28,Data Science for Health Research Specialization,3795,25682.7196531906,financial_aid,2021-06-02,Unplaced
3796,Nicole Johnson,Female,1948-01-15,Deep Learning for Healthcare Specialization,3796,12905.9614807103,financial_aid,2022-11-05,Placed
3797,William Rowe,Female,1939-01-25,Leadership for Public Health Crises Specialization,3797,21495.441099215,regular,2020-08-05,Unplaced
3798,Shane King,Male,1991-06-02,Intro to Finance in Healthcare,3798,6791.32100093151,financial_aid,2019-03-01,Ongoing
3799,Dr. Susan Wagner,Male,1991-12-17,Population Health: Predictive Analytics,3799,40407.4526040813,regular,2021-08-18,Unplaced
3800,Mark Avila,Female,1932-09-14,Introduction to Public Health Engineering in Humanitarian Contexts,3800,16994.2701917407,regular,2022-09-10,Ongoing
3801,Steven Coleman,Female,1939-02-04,Intro to Managing Healthcare Supply Chain Operations,3801,45600.41159707,regular,2023-02-28,Unplaced
3802,Charles Novak,Female,1973-04-17,Advanced Deep Learning Methods for Healthcare,3802,44953.2939239175,financial_aid,2020-03-21,Placed
3803,Nicole Roberts,Female,1942-08-21,Public Health in Humanitarian Crises 1,3803,48000.4614170205,regular,2021-11-21,Placed
3804,Deanna Rodriguez,Male,1972-06-21,Environmental Health: the Foundation of Global Public Health,3804,17213.3177781211,regular,2019-12-07,Unplaced
3805,Shelley Jennings,Female,1965-12-29,Creating a Healthy Culture: Addressing Workplace Bullying,3805,48620.8436640259,financial_aid,2019-06-21,Placed
3806,Melinda Nelson,Male,1997-10-05,Communication and Leadership during a Public Health Crisis,3806,8983.02420520832,regular,2020-08-14,Placed
3807,Claire Drake,Female,1967-05-21,Violence Against Healthcare,3807,4312.46067189788,regular,2019-01-05,Placed
3808,Stacey Sanchez,Male,1985-02-06,International Hospitality & Healthcare Services Marketing,3808,44456.8301896952,financial_aid,2022-01-24,Unplaced
3809,Robert Mccormick,Male,1938-05-11,Battery State-of-Health (SOH) Estimation,3809,45537.4849074054,financial_aid,2022-01-22,Ongoing
3810,Rebecca Baxter,Female,1992-11-09,"Human Health Risks, Health Equity, and Environmental Justice",3810,28045.6850271155,regular,2019-12-24,Placed
3811,Jerry Collins,Female,1931-12-28,Deep Learning Methods for Healthcare,3811,48965.440339125,financial_aid,2022-12-06,Unplaced
3812,Anthony Page,Female,1940-04-18,Logistic Regression and Prediction for Health Data,3812,45282.5786420051,regular,2022-09-22,Unplaced
3813,Harold Dixon,Male,1990-10-03,Health and Safety of a Home-Based Childcare Center,3813,16609.2480478435,financial_aid,2023-06-19,Ongoing
3814,Teresa Moyer,Female,1935-02-19,Environmental Hazards and Global Public Health,3814,3466.2389970599,financial_aid,2019-11-09,Placed
3815,Larry Contreras,Male,1994-01-02,"Climate Change, Sustainability, and Global Public Health",3815,39862.5329447755,regular,2023-07-04,Unplaced
3816,Kevin Stephens,Female,1968-03-31,Healthcare Delivery Providers,3816,36016.9383511563,financial_aid,2021-11-08,Unplaced
3818,Andrew Quinn,Female,1941-01-16,Explainable deep learning models for healthcare - CDSS 3,3818,4318.31711053005,regular,2021-05-02,Placed
3819,Scott Hicks,Male,1944-11-26,Business Application of Machine Learning and Artificial Intelligence in Healthcare,3819,18531.6288368602,financial_aid,2022-07-11,Ongoing
3820,Meagan Franklin,Female,1977-07-26,Linear Regression Modeling for Health Data,3820,33647.6902971534,financial_aid,2022-12-18,Placed
3821,Jon Garza,Male,1940-04-02,Interprofessional Healthcare Informatics ,3821,7421.32559669516,financial_aid,2022-11-28,Placed
3822,Jill Duarte,Female,1998-06-08,"Health, Housing, and Educational Services",3822,45884.7590689489,regular,2020-07-26,Placed
3823,Dylan Simmons,Female,1976-06-25,Deep learning in Electronic Health Records - CDSS 2,3823,47369.3705475882,financial_aid,2023-06-05,Unplaced
3824,Sarah Martin,Male,1934-11-10,Healthcare Marketplace Capstone,3824,37405.1609615768,regular,2019-12-06,Unplaced
3825,Kenneth Allen,Male,1959-03-01,Navigating Healthcare Supply Chain Operations,3825,16461.500974273,financial_aid,2021-10-17,Unplaced
3826,Angelica Bennett,Male,1932-07-24,Healthcare Information Design and Visualizations,3826,2872.4026429531,regular,2023-08-17,Unplaced
3827,Margaret Rios,Male,1966-09-04,Connect with Diverse Audiences during a Public Health Crisis,3827,3685.26134765648,financial_aid,2020-04-05,Unplaced
3828,Mrs. Stephanie Mcbride,Male,1940-06-05,Designing Engaging Dashboards for Healthcare Analytics,3828,45207.4244859323,financial_aid,2020-10-08,Unplaced
3829,Michael Bean,Male,1975-10-07,Pharmacy Technician Fundamentals Specialization,3829,8647.8981586,financial_aid,2019-07-01,Unplaced
3830,Eric Randall,Female,1961-11-15,Clinical Trials Operations Specialization,3830,44153.0578247187,financial_aid,2021-09-02,Ongoing
3831,Patricia Bailey,Male,1996-07-19,Overcoming Dyslexia,3831,21461.8278613427,financial_aid,2023-10-03,Ongoing
3832,Tiffany Bishop,Female,1982-04-04,Primeros Auxilios Psicológicos (PAP),3832,33792.834442318,regular,2020-06-26,Unplaced
3833,Michelle Zimmerman,Male,1969-05-12,Data Management for Clinical Research,3833,22146.7556462847,financial_aid,2020-11-15,Placed
3834,Matthew Holmes,Female,1946-02-15,Introduction to Systematic Review and Meta-Analysis,3834,46251.8593866237,regular,2020-08-10,Ongoing
3835,Todd James,Male,1943-11-03,The Integration of Art and Science in Modern Dental Medicine Specialization,3835,32384.8727036888,financial_aid,2019-02-16,Unplaced
3836,Lisa Ward,Female,1940-08-04,Reducing Gun Violence in America: Evidence for Change,3836,32383.9909862242,financial_aid,2022-10-02,Unplaced
3837,Michael Ross,Male,1986-05-11,Bioinformatics Specialization,3837,38641.8882587412,regular,2022-10-12,Ongoing
3838,Matthew White,Female,1975-05-30,Industrial Biotechnology,3838,47440.4532601829,regular,2021-02-25,Unplaced
3839,Darryl Martin,Female,1981-09-11,Equine Welfare and Management,3839,11064.879265312,financial_aid,2023-02-17,Placed
3840,Malik Sullivan,Female,1935-01-17,Design and Interpretation of Clinical Trials,3840,15456.2605605795,financial_aid,2019-06-20,Ongoing
3841,Shannon Horton,Female,1957-07-16,Introduction to Psychology,3841,16987.9481370126,financial_aid,2019-09-25,Unplaced
3842,Matthew Carter,Female,2002-10-02,Operational Research for Humanitarians,3842,1964.9738235697,regular,2021-05-07,Unplaced
3843,Sarah Serrano,Male,1954-12-02,Positive Psychology: Martin E. P. Seligman’s Visionary Science,3843,6208.83673871794,financial_aid,2019-07-21,Unplaced
3844,David Lara,Female,1964-03-20,Medical Terminology I,3844,8234.95295020027,regular,2021-04-22,Unplaced
3845,Tammy Fowler,Female,1942-10-03,Integrative Nursing Specialization,3845,30923.2276076623,financial_aid,2019-10-15,Ongoing
3846,Charles Johnson,Female,1961-02-28,Clinical Trials: Good Clinical Practice  Specialization,3846,42963.60781314,financial_aid,2020-02-14,Placed
3847,Emily Ponce,Female,1950-08-28,Abnormal Psychology Specialization,3847,47964.4031118012,financial_aid,2023-05-01,Ongoing
3848,Erin Garcia,Female,1951-02-18,Value-Based Care Specialization,3848,15366.651157325,financial_aid,2023-09-25,Placed
3849,Adam Allen,Female,1967-12-04,Dino 101: Dinosaur Paleobiology,3849,42723.2175078511,financial_aid,2020-08-22,Unplaced
3850,Diane Soto,Female,1976-12-19,Palliative Care Always Specialization,3850,49465.382724753,financial_aid,2021-02-08,Unplaced
3851,Todd Strong,Female,1983-07-01,Clinical Terminology for International and U.S. Students,3851,40406.5590101741,financial_aid,2019-06-06,Placed
3852,Matthew Thompson,Female,1962-03-31,Positive Psychology ,3852,36124.6820091871,regular,2022-11-08,Ongoing
3853,Sandra Robinson,Male,1934-06-17,Medical Billing and Coding Essentials,3853,5927.01917367146,financial_aid,2022-04-12,Placed
3854,Scott Jones,Male,1931-01-22,Psychological Research Specialization,3854,26198.0914147243,financial_aid,2022-09-27,Ongoing
3855,Frank Olson,Female,1946-07-07,Medical Terminology and the Human Body Fundamentals,3855,34068.9931108136,regular,2020-05-22,Unplaced
3856,Jessica Fox,Female,1947-08-19,Human Anatomy & Physiology I Specialization,3856,45555.5017433351,regular,2023-07-12,Placed
3857,Jose Henderson,Male,1992-05-20,Visualizing the Living Body: Diagnostic Imaging,3857,18236.7955579903,regular,2021-12-11,Ongoing
3858,Laura Taylor,Female,1966-09-01,Immunology: The Immune System and its Failures Specialization,3858,33878.9461843507,regular,2022-04-26,Ongoing
3859,Jamie Clark,Female,1985-10-31,Fundamental Sports related Musculoskeletal Anatomy,3859,42623.2347261338,financial_aid,2018-11-14,Ongoing
3860,Julie Patterson,Male,1981-08-11,Dog Emotion and Cognition,3860,25186.2733117811,financial_aid,2020-05-31,Unplaced
3861,Allison Frederick,Male,1936-04-01,The Addicted Brain,3861,35769.7190263729,financial_aid,2023-09-13,Ongoing
3862,Jill Rosario,Female,1935-01-31,Drug Discovery ,3862,37697.4253321228,regular,2022-06-05,Unplaced
3863,Jennifer Robles,Female,1972-11-26,Everyday Parenting: The ABCs of Child Rearing,3863,37643.0330745183,financial_aid,2022-01-31,Unplaced
3864,Rebekah Cherry,Male,1996-09-15,Troubles du spectre de l'autisme : diagnostic,3864,29042.5300382627,financial_aid,2022-06-04,Ongoing
3865,George Houston,Female,1935-06-22,Life Cycle Assessment,3865,3128.25395836176,financial_aid,2022-05-04,Ongoing
3867,Danielle Anthony,Male,1944-12-29,Design and Conduct of Clinical Trials,3867,31375.7698444787,financial_aid,2022-08-25,Placed
3868,Wesley Johnson,Female,1955-10-25,El rol docente del médico residente,3868,9809.56870433829,regular,2022-02-25,Unplaced
3869,Patricia Harris,Female,1942-10-14,EDIVET: Do you have what it takes to be a veterinarian?,3869,45705.0048854744,financial_aid,2020-01-15,Placed
3870,Erica Walker,Male,1963-10-11,Bugs 101: Insect-Human Interactions,3870,16671.7615529562,financial_aid,2023-06-09,Ongoing
3871,Angel Dennis,Female,1955-07-31,Dairy Production and Management,3871,48557.8285341362,regular,2019-01-16,Placed
3872,Wanda Gilbert,Female,1986-09-06,Whole genome sequencing of bacterial genomes - tools and applications,3872,43105.7705699952,financial_aid,2023-01-11,Ongoing
3873,Mrs. Karen Garza,Female,1949-05-05,Développement psychologique de l'enfant,3873,9174.94234783841,financial_aid,2020-03-15,Ongoing
3874,Austin Harrison,Female,1950-05-22,Cuidados y procedimientos generales en la atención del recién nacido,3874,49974.2991375547,financial_aid,2020-05-16,Unplaced
3875,Emily Maddox,Male,1978-10-11,"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",3875,34797.9428009664,financial_aid,2020-04-25,Placed
3876,Sara Pineda,Male,1945-05-26,Fundamental Human Physiology in Sports Medicine,3876,3647.30757161507,regular,2019-11-20,Placed
3877,Mariah Weaver,Female,1950-06-06,Foundations for Assisting in Home Care,3877,39038.1174165573,financial_aid,2018-11-05,Ongoing
3878,Brian Tate,Male,1934-12-25,MRI Fundamentals,3878,41469.769868125,regular,2022-04-14,Ongoing
3879,Juan Diaz,Female,1958-10-17,Positive Psychology: Applications and Interventions,3879,24303.1427028641,financial_aid,2019-08-26,Unplaced
3880,Shelby Snyder,Male,1967-08-24,Mentaliser : de la théorie à l’intervention clinique,3880,4894.98126772275,financial_aid,2022-12-12,Unplaced
3881,Edward Jones,Male,1977-12-14,Psicología Specialization,3881,39766.9734847552,financial_aid,2019-03-03,Unplaced
3882,Paul Graham,Male,1992-10-29,Troubles du spectre de l'autisme : interventions,3882,46676.7620794264,financial_aid,2023-03-29,Unplaced
3883,Cheryl Smith,Female,1937-04-12,Wilderness First Aid Specialization,3883,2831.82852257227,regular,2021-01-08,Placed
3884,Pamela Lewis,Female,1939-08-02,Newborn Baby Care Specialization,3884,43521.3209850959,regular,2023-05-23,Ongoing
3885,Megan Davis,Male,1998-04-24,Troubles du spectre de l'autisme : biologie et neurosciences,3885,43988.4184450185,financial_aid,2019-12-08,Unplaced
3886,Mary Owens,Female,1935-10-22,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness",3886,36127.8567070362,regular,2019-08-27,Unplaced
3887,Whitney Stewart,Male,1941-01-03,Implant Dentistry,3887,26907.8922965756,financial_aid,2022-06-24,Unplaced
3888,Howard Hayes,Male,1957-12-18,Understanding and Managing the Stresses of Police Work,3888,31724.5157453644,financial_aid,2022-04-10,Unplaced
3889,Mr. James Coleman DDS,Female,1938-12-04,Precision Medicine,3889,15248.6571090025,financial_aid,2023-03-24,Ongoing
3890,Vincent Middleton,Female,1957-08-08,Drug Development,3890,16846.0007776447,financial_aid,2019-05-17,Placed
3891,Heather Stein,Male,1934-12-29,Reign of Pain,3891,18033.2601115018,regular,2019-03-30,Unplaced
3892,Jacob Morrison,Female,1978-11-23,A life with ADHD,3892,22137.1602845239,financial_aid,2019-01-21,Placed
3893,Joanna Schmidt,Female,1980-12-30,Ecology: Ecosystem Dynamics and Conservation,3893,20617.0038179093,regular,2019-10-17,Ongoing
3894,Jessica Herrera,Female,1966-11-15,Foundations of Telehealth,3894,10059.5785756016,financial_aid,2022-06-07,Ongoing
3895,Gary Rivera,Female,1983-09-27,Severe to Profound Intellectual Disability: Circles of Care and Education,3895,48496.5287969376,regular,2020-01-17,Unplaced
3896,Phillip Knight,Female,1949-02-20,COVID-19 Contact Tracing,3896,23006.5263476207,financial_aid,2022-05-11,Placed
